warning_id,top_section_id,top_section_title,topic_section_id,topic_section,type,warning_text
ecls_bio_becls_a2_a108602827.SL51466527.21800,ecls_bio_becls_a2_a106607243.SL63315264.21732,Vehicle Care,ecls_bio_becls_a2_a109045453.SL50512.21781,Automatic car washes or car washes,Notice,"Selector lever position P is automatically engaged when standby state is switched off. The wheels are blocked. There is a risk of damage to property. Do not switch off standby if the vehicle is meant to coast, e.g., in a car wash."
ecls_bio_becls_a2_a108640305.SL50488.21838,ecls_bio_becls_a2_a106607243.SL63315264.21732,Vehicle Care,ecls_bio_becls_a2_a106601896.SL50487.21826,Vehicle care products,Warning,"Cleaning agents can contain substances that are dangerous and harmful to your health. There is a risk of injury. When cleaning the interior, open the doors or windows. Only use products intended for cleaning vehicles. Follow the instructions on the packaging."
ecls_bio_becls_a2_a108646992.SL50492.21876,ecls_bio_becls_a2_a106607243.SL63315264.21732,Vehicle Care,ecls_bio_becls_a2_a107246091.SL107246086.21864,Fabric care,Notice,"Open hook and loop fasteners on articles of clothing can damage the seat covers and other cloth upholstery in the vehicle. There is a risk of damage to property, among other potential damage. Ensure that any Velcro® fasteners are closed."
ecls_bio_becls_a2_a109745830.SL109745827.21897,ecls_bio_becls_a2_a106607243.SL63315264.21732,Vehicle Care,ecls_bio_becls_a2_a109371622.SL50493.21886,Caring for special components,Notice,"Surfaces can be damaged by improper cleaning, e.g., by using chemical cleaners, or from moisture or liquid of any kind. Physical damage to the material is possible. Avoid pressure that is too high and do not use any scratching materials. Use a dry, clean antistatic microfiber cloth for cleaning displays. Clean the operating elements and, depending on vehicle equipment, the protective glass of the Head-up display with a damp microfiber cloth and standard household dish soap."
ecls_bio_becls_a2_a108588397.SL39635341.21935,ecls_bio_becls_a2_a106607243.SL63315264.21732,Vehicle Care,ecls_bio_becls_a2_a109371622.SL50493.21886,Caring for special components,Notice,"Solvent cleaners that contain alcohol or solvents, such as lacquer thinners, cold cleaning agents, fuel and such, can damage plastic parts. There is a risk of damage to property, among other potential damage. Clean with a microfiber cloth. Dampen the cloth lightly with water, if needed."
ecls_bio_becls_a2_a108591984.SL39635356.21945,ecls_bio_becls_a2_a106607243.SL63315264.21732,Vehicle Care,ecls_bio_becls_a2_a109371622.SL50493.21886,Caring for special components,Warning,Chemical solvent cleaners can destroy the seat belt fabric. Missing protective effect of the seat belts. There is a risk of injury or danger to life. Use only a mild soap solution for cleaning the seat belts.
ecls_bio_becls_a2_a108491158.SL39635375.21956,ecls_bio_becls_a2_a106607243.SL63315264.21732,Vehicle Care,ecls_bio_becls_a2_a109371622.SL50493.21886,Caring for special components,Warning,"Objects in the driver's footwell can limit the pedal travel or block a depressed pedal. There is a risk of accident. Stow objects in the vehicle such that they are secured and cannot enter into the driver's footwell. Use floor mats that are suitable for the vehicle and can be safely attached to the floor. Do not use loose floor mats and do not layer several floor mats. Make sure that there is sufficient clearance for the pedals. Ensure that the floor mats are securely fastened again after they were removed, for instance for cleaning."
ecls_bio_becls_a2_a108602794.SL35944140.17466,ecls_bio_becls_a2_a106607244.SL63315244.17439,Entertainment system,ecls_bio_becls_a2_a108647915.SL5052121.17455,Sound output,Warning,A high sound output volume can damage your hearing. There is a risk of injury. Do not adjust the volume too high.
ecls_bio_becls_a2_a108649932.SL53237.4961,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109044425.SL53234.4951,Seats,Warning,Seat setting while driving can lead to unexpected movements of the seat. Vehicle control could be lost. There is a risk of accident. Only adjust the seat on the driver's side when the vehicle is stationary.
ecls_bio_becls_a2_a108714363.SL53238.4966,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109044425.SL53234.4951,Seats,Warning,"With a backrest inclined too far to the rear, the protective effect of the seat belt can no longer be ensured. There is a risk of sliding under the seat belt in an accident. There is a risk of injury or danger to life. Adjust the seat prior to starting the trip. Adjust the backrest so that it is in the most upright position as possible and do not adjust again while driving."
ecls_bio_becls_a2_a108717195.SL20018468.4971,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109044425.SL53234.4951,Seats,Warning,There is a danger of jamming when moving the seats. There is a risk of injury or risk of damage to property. Make sure that the travel path of the seat is clear prior to any adjustment.
ecls_bio_becls_a2_a108716652.SL52723.5089,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a108865881.SL107153155.5077,Calibrating the front seats,Warning,There is a danger of jamming when moving the seats. There is a risk of injury or risk of damage to property. Make sure that the travel path of the seat is clear prior to any adjustment.
ecls_bio_becls_a2_a108691315.SL53186.5112,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109718460.SL53178.5099,Seat belts,Warning,"Use of a seat belt to buckle more than one person will potentially defeat the ability of the seat belt to serve its protective function. There is a risk of injury or danger to life. Do not strap in more than one person per single seat belt. Infants and children are not allowed on an occupant's lap, but must be transported and secured in designated child restraint systems."
ecls_bio_becls_a2_a108716273.SL53187.5117,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109718460.SL53178.5099,Seat belts,Warning,"The protective effect of safety gear, including seat belts, can be limited or lost when seat belts are fastened incorrectly. An incorrectly fastened seat belt can cause additional injuries, for instance in the event of an accident, braking or evasive maneuvers. There is a risk of injury or danger to life. Make sure that all occupants are wearing seat belts correctly."
ecls_bio_becls_a2_a108717310.SL53189.5122,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109718460.SL53178.5099,Seat belts,Warning,"Seat belts are designed to bear upon the bone structure of the body and, depending on the equipment specification, should be worn low across the front of the pelvis, or the pelvis, chest and shoulders, as applicable. Wearing the lap belt across the abdominal area must be avoided. Seat belts should be adjusted as firmly as possible, consistent with comfort, to provide the protection for which they have been designed. A slack seat belt will greatly reduce the protection afforded to the wearer. Care should be taken to avoid contamination of the belt strap by polishes, oils and chemicals and particularly battery acid. Cleaning may safely be carried out using mild soap and water. The seat belt should be replaced if the belt strap becomes frayed, contaminated or damaged. Belts should not be worn with straps twisted. Each seat belt assembly must only be fastened by one occupant; infants and children are not allowed in the occupant's lap. It is essential to replace the entire seat belt assembly after it has been worn in a severe crash even if damage to the seat belt assembly is not obvious."
ecls_bio_becls_a2_a108718664.SL53190.5127,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109718460.SL53178.5099,Seat belts,Warning,"No modifications or additions should be made by the user which will either prevent the seat belt adjusting devices from operating to remove slack, or prevent the seat belt assembly from being adjusted to remove slack."
ecls_bio_becls_a2_a108588416.SL65579222.5132,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109718460.SL53178.5099,Seat belts,Warning,"With a rear seat backrest that is not locked, the protective effect of the middle seat belt is not guaranteed. There is a risk of injury or danger to life. If you are using the middle seat belt, lock the wider rear seat backrest."
ecls_bio_becls_a2_a108718062.SL44692499.5137,ecls_bio_becls_a2_a109542767.SL63315227.4932,"Seats, mirrors and steering wheel",ecls_bio_becls_a2_a109718460.SL53178.5099,Seat belts,Warning,"The protective effect of safety gear, including seat belts, may not be fully functional or fail in the following situations: The seat belts or seat belt buckles are damaged, soiled, or changed in any other way. Seat belt tensioners or roll-up mechanism were modified. Seat belts can be imperceptibly damaged in the event of an accident. There is a risk of injury or danger to life. Do not modify seat belts, seat belt buckles, seat belt tensioners, roll-up mechanisms, or belt anchors and keep them clean. Have the seat belts checked after an accident at the authorized service center or another qualified service center or repair shop."
